ClassificationName,PointsEarned,PointsAvailable,ClassID,DateTaught,StudentID
Virology,1.0,1.0,636,2022,196
PATH,1.0,1.0,639,2022,196
Renal,3.0,5.0,639,2022,196
CASE,1.0,4.0,638,2023,196
Mood disorder,1.0,1.0,638,2023,196
Neoplasm,0.0,1.0,638,2023,196
IMMUNO,7.0,8.0,636,2022,879
MICRO,1.0,1.0,636,2022,879
Virology,1.0,1.0,636,2022,879
PATH,0.0,1.0,639,2022,879
Renal,2.0,5.0,639,2022,879
CASE,3.0,4.0,638,2023,879
Mood disorder,1.0,1.0,638,2023,879
Neoplasm,0.0,1.0,638,2023,879
IMMUNO,5.0,8.0,636,2022,653
MICRO,0.0,1.0,636,2022,653
Virology,1.0,1.0,636,2022,653
HEME,0.0,1.0,637,2022,653
NUTR,0.0,1.0,637,2022,653
PATH,2.0,9.0,637,2022,653
PATH,0.0,1.0,639,2022,653
Renal,2.0,5.0,639,2022,653
CASE,3.0,4.0,638,2023,653
Mood disorder,0.0,1.0,638,2023,653
Neoplasm,0.0,1.0,638,2023,653
IMMUNO,4.0,8.0,636,2022,243
MICRO,0.0,1.0,636,2022,243
Virology,1.0,1.0,636,2022,243
HEME,1.0,1.0,637,2022,243
NUTR,1.0,1.0,637,2022,243
PATH,5.0,9.0,637,2022,243
PATH,1.0,1.0,639,2022,243
Renal,2.0,5.0,639,2022,243
ENDO,3.0,3.0,640,2023,243
CASE,2.0,4.0,638,2023,243
Mood disorder,1.0,1.0,638,2023,243
Neoplasm,0.0,1.0,638,2023,243
IMMUNO,7.0,8.0,636,2022,141
MICRO,1.0,1.0,636,2022,141
Virology,1.0,1.0,636,2022,141
HEME,0.0,1.0,637,2022,141
NUTR,0.0,1.0,637,2022,141
PATH,7.0,9.0,637,2022,141
PATH,0.0,1.0,639,2022,141
Renal,2.0,5.0,639,2022,141
CASE,2.0,4.0,638,2023,141
Mood disorder,1.0,1.0,638,2023,141
Neoplasm,0.0,1.0,638,2023,141
IMMUNO,5.0,8.0,636,2022,479
MICRO,1.0,1.0,636,2022,479
Virology,0.0,1.0,636,2022,479
HEME,1.0,1.0,637,2022,479
NUTR,0.0,1.0,637,2022,479
PATH,4.0,9.0,637,2022,479
PATH,0.0,1.0,639,2022,479
Renal,3.0,5.0,639,2022,479
CASE,3.0,4.0,638,2023,479
Mood disorder,1.0,1.0,638,2023,479
Neoplasm,0.0,1.0,638,2023,479
IMMUNO,8.0,8.0,636,2022,851
MICRO,1.0,1.0,636,2022,851
Virology,1.0,1.0,636,2022,851
HEME,1.0,1.0,637,2022,851
NUTR,1.0,1.0,637,2022,851
PATH,7.0,9.0,637,2022,851
PATH,0.0,1.0,639,2022,851
Renal,4.0,5.0,639,2022,851
CASE,4.0,4.0,638,2023,851
Mood disorder,1.0,1.0,638,2023,851
Neoplasm,1.0,1.0,638,2023,851
IMMUNO,6.0,8.0,636,2022,916
MICRO,1.0,1.0,636,2022,916
Virology,1.0,1.0,636,2022,916
PATH,0.0,1.0,639,2022,916
Renal,2.0,5.0,639,2022,916
CASE,3.0,4.0,638,2023,916
Mood disorder,0.0,1.0,638,2023,916
Neoplasm,1.0,1.0,638,2023,916
IMMUNO,7.0,8.0,636,2022,848
MICRO,0.0,1.0,636,2022,848
Virology,1.0,1.0,636,2022,848
PATH,0.0,1.0,639,2022,848
Renal,4.0,5.0,639,2022,848
CASE,2.0,4.0,638,2023,848
Mood disorder,0.0,1.0,638,2023,848
Neoplasm,0.0,1.0,638,2023,848
IMMUNO,7.0,8.0,636,2022,184
MICRO,0.0,1.0,636,2022,184
Virology,1.0,1.0,636,2022,184
PATH,0.0,1.0,639,2022,184
Renal,3.0,5.0,639,2022,184
CASE,3.0,4.0,638,2023,184
Mood disorder,,,638,2023,184
Neoplasm,1.0,1.0,638,2023,184
IMMUNO,7.0,8.0,636,2022,114
MICRO,0.0,1.0,636,2022,114
Virology,1.0,1.0,636,2022,114
PATH,0.0,1.0,639,2022,114
Renal,3.0,5.0,639,2022,114
CASE,2.0,4.0,638,2023,114
Mood disorder,1.0,1.0,638,2023,114
Neoplasm,0.0,1.0,638,2023,114
IMMUNO,6.0,8.0,636,2022,341
MICRO,0.0,1.0,636,2022,341
Virology,1.0,1.0,636,2022,341
HEME,0.0,1.0,637,2022,341
NUTR,1.0,1.0,637,2022,341
PATH,2.0,9.0,637,2022,341
PATH,0.0,1.0,639,2022,341
Renal,1.0,5.0,639,2022,341
CASE,3.0,4.0,638,2023,341
Mood disorder,0.0,1.0,638,2023,341
Neoplasm,0.0,1.0,638,2023,341
ANAT,4.0,6.0,631,2022,530
Anemia,2.0,2.0,631,2022,530
BIOCHEM,15.0,18.0,631,2022,530
BODY and HLTH SYS,23.0,32.0,631,2022,530
CASE,3.0,4.0,631,2022,530
CELL BIO,30.5,37.0,631,2022,530
CELLS and TISS,53.5,65.0,631,2022,530
DEV,7.0,8.0,631,2022,530
Diagnosis,1.0,1.0,631,2022,530
Diversity,1.0,1.0,631,2022,530
ETHICS,4.0,5.0,631,2022,530
GEN,21.0,24.0,631,2022,530
HB,1.0,2.0,631,2022,530
HEME,2.0,2.0,631,2022,530
HISTO,11.0,13.0,631,2022,530
MOL BIOL,5.0,6.0,631,2022,530
MOLEC and COMP,61.75,71.0,631,2022,530
Nerve,4.0,4.0,631,2022,530
NUTR,2.0,2.0,631,2022,530
PATH,5.0,6.0,631,2022,530
PHARM,16.0,22.0,631,2022,530
Toolkit,1.0,1.0,631,2022,530
ANAT,9.0,11.0,632,2022,530
BIOCHEM,14.0,15.0,632,2022,530
Biostats,2.0,7.0,632,2022,530
CARDIO,109.67,130.0,632,2022,530
CASE,3.0,5.0,632,2022,530
ETHICS,0.0,1.0,632,2022,530
HISTO,25.67,31.0,632,2022,530
NUTR,1.0,1.0,632,2022,530
PHARM,2.0,2.0,632,2022,530
PHYSIO,30.75,37.0,632,2022,530
RADIOLOGY,2.0,2.0,632,2022,530
Renal,0.0,1.0,632,2022,530
CASE,7.0,7.0,633,2023,530
HISTO,0.0,1.0,633,2023,530
ANAT,1.0,1.0,634,2023,530
CASE,14.0,16.0,634,2023,530
ETHICS,2.0,2.0,634,2023,530
Functions & Processes,1.0,1.0,634,2023,530
HISTO,1.0,1.0,634,2023,530
IMMUNO,3.0,3.0,634,2023,530
Inflammation,2.0,3.0,634,2023,530
MICRO,2.0,2.0,634,2023,530
ORTHO,2.0,2.0,634,2023,530
Pain,2.0,2.0,634,2023,530
PATH,2.0,3.0,634,2023,530
Sports Med,3.0,3.0,634,2023,530
CASE,9.0,9.0,635,2023,530
End of Life,1.0,1.0,635,2023,530
IMMUNO,8.0,8.0,636,2023,530
Virology,1.0,1.0,636,2023,530
BIOCHEM,0.0,1.0,637,2023,530
CASE,2.0,2.0,637,2023,530
EBM,0.0,2.0,637,2023,530
MICRO,3.0,3.0,637,2023,530
PATH,7.0,15.0,637,2023,530
PHARM,1.0,1.0,637,2023,530
Anti-hypertensive,2.0,2.0,639,2023,530
CARDIO,1.0,2.0,639,2023,530
Cardiovascular,3.0,3.0,639,2023,530
Neoplasm,2.0,2.0,639,2023,530
PATH,4.0,7.0,639,2023,530
PHARM,11.0,13.0,639,2023,530
PHYSIO,2.0,3.0,639,2023,530
Renal,3.0,7.0,639,2023,530
ANAT,3.5,6.0,631,2022,421
Anemia,2.0,2.0,631,2022,421
BIOCHEM,13.25,18.0,631,2022,421
BODY and HLTH SYS,23.0,32.0,631,2022,421
CASE,3.0,4.0,631,2022,421
CELL BIO,28.0,37.0,631,2022,421
CELLS and TISS,48.5,65.0,631,2022,421
DEV,6.0,8.0,631,2022,421
Diagnosis,1.0,1.0,631,2022,421
Diversity,1.0,1.0,631,2022,421
ETHICS,3.0,5.0,631,2022,421
GEN,20.0,24.0,631,2022,421
HB,1.0,2.0,631,2022,421
HEME,2.0,2.0,631,2022,421
HISTO,8.0,13.0,631,2022,421
MOL BIOL,5.0,6.0,631,2022,421
MOLEC and COMP,56.0,71.0,631,2022,421
Nerve,3.0,4.0,631,2022,421
NUTR,2.0,2.0,631,2022,421
PATH,4.0,6.0,631,2022,421
PHARM,15.0,22.0,631,2022,421
Toolkit,0.0,1.0,631,2022,421
ANAT,0.75,11.0,632,2022,421
BIOCHEM,11.0,15.0,632,2022,421
Biostats,6.0,7.0,632,2022,421
CARDIO,72.0,130.0,632,2022,421
CASE,1.0,5.0,632,2022,421
ETHICS,1.0,1.0,632,2022,421
HISTO,14.5,31.0,632,2022,421
NUTR,1.0,1.0,632,2022,421
PHARM,1.0,2.0,632,2022,421
PHYSIO,27.25,37.0,632,2022,421
RADIOLOGY,0.75,2.0,632,2022,421
Renal,1.0,1.0,632,2022,421
ANAT,4.0,7.0,631,2023,421
Anemia,2.0,2.0,631,2023,421
BIOCHEM,10.0,11.0,631,2023,421
BODY and HLTH SYS,16.0,19.0,631,2023,421
CASE,6.0,8.0,631,2023,421
CELL BIO,53.5,62.0,631,2023,421
CELLS and TISS,33.5,43.0,631,2023,421
DEV,9.0,11.0,631,2023,421
Diagnosis,1.0,1.0,631,2023,421
EMBRYO,1.0,1.0,631,2023,421
ETHICS,3.0,4.0,631,2023,421
GEN,25.75,33.0,631,2023,421
HB,1.0,1.0,631,2023,421
HISTO,9.0,9.0,631,2023,421
MOL BIOL,6.0,8.0,631,2023,421
MOLEC and COMP,34.75,39.0,631,2023,421
Nerve,2.0,2.0,631,2023,421
PATH,3.0,4.0,631,2023,421
PHARM,16.0,20.0,631,2023,421
Toolkit,1.0,1.0,631,2023,421
ANAT,11.0,13.0,632,2023,421
BIOCHEM,12.0,15.0,632,2023,421
CARDIO,98.33,121.0,632,2023,421
CASE,2.0,4.0,632,2023,421
EKG WKSHP,1.0,1.0,632,2023,421
EMBRYO,0.0,2.0,632,2023,421
ETHICS,1.0,1.0,632,2023,421
HISTO,25.47,29.0,632,2023,421
PHARM,2.0,4.0,632,2023,421
PHYSIO,35.67,45.0,632,2023,421
Renal,2.0,2.0,632,2023,421
SimMan Lab,1.0,1.0,632,2023,421
CASE,6.0,7.0,633,2023,421
HISTO,0.0,1.0,633,2023,421
ANAT,0.0,1.0,634,2023,421
CASE,14.0,16.0,634,2023,421
ETHICS,1.0,2.0,634,2023,421
Functions & Processes,0.0,1.0,634,2023,421
HISTO,0.0,1.0,634,2023,421
IMMUNO,0.0,3.0,634,2023,421
Inflammation,0.0,3.0,634,2023,421
MICRO,0.0,2.0,634,2023,421
ORTHO,1.0,2.0,634,2023,421
Pain,1.0,2.0,634,2023,421
PATH,0.0,3.0,634,2023,421
Sports Med,2.0,3.0,634,2023,421
CASE,6.0,9.0,635,2023,421
End of Life,1.0,1.0,635,2023,421
ANAT,2.5,6.0,631,2022,684
Anemia,2.0,2.0,631,2022,684
BIOCHEM,15.5,18.0,631,2022,684
BODY and HLTH SYS,24.0,32.0,631,2022,684
CASE,3.0,4.0,631,2022,684
CELL BIO,32.5,37.0,631,2022,684
CELLS and TISS,56.0,65.0,631,2022,684
DEV,8.0,8.0,631,2022,684
Diagnosis,1.0,1.0,631,2022,684
Diversity,1.0,1.0,631,2022,684
ETHICS,4.0,5.0,631,2022,684
GEN,17.0,24.0,631,2022,684
HB,0.0,2.0,631,2022,684
HEME,2.0,2.0,631,2022,684
HISTO,13.0,13.0,631,2022,684
MOL BIOL,5.0,6.0,631,2022,684
MOLEC and COMP,55.5,71.0,631,2022,684
Nerve,4.0,4.0,631,2022,684
NUTR,2.0,2.0,631,2022,684
PATH,5.0,6.0,631,2022,684
PHARM,19.0,22.0,631,2022,684
Toolkit,0.0,1.0,631,2022,684
ANAT,8.0,11.0,632,2022,684
BIOCHEM,14.0,15.0,632,2022,684
Biostats,4.0,7.0,632,2022,684
CARDIO,94.92,130.0,632,2022,684
CASE,2.0,5.0,632,2022,684
ETHICS,0.0,1.0,632,2022,684
HISTO,29.5,31.0,632,2022,684
NUTR,1.0,1.0,632,2022,684
PHARM,1.0,2.0,632,2022,684
PHYSIO,29.5,37.0,632,2022,684
RADIOLOGY,2.0,2.0,632,2022,684
Renal,0.0,1.0,632,2022,684
CASE,6.0,7.0,633,2023,684
HISTO,1.0,1.0,633,2023,684
ANAT,1.0,1.0,634,2023,684
CASE,14.0,16.0,634,2023,684
ETHICS,2.0,2.0,634,2023,684
Functions & Processes,1.0,1.0,634,2023,684
HISTO,1.0,1.0,634,2023,684
IMMUNO,1.0,3.0,634,2023,684
Inflammation,3.0,3.0,634,2023,684
MICRO,0.0,2.0,634,2023,684
ORTHO,2.0,2.0,634,2023,684
Pain,2.0,2.0,634,2023,684
PATH,3.0,3.0,634,2023,684
Sports Med,3.0,3.0,634,2023,684
CASE,5.0,9.0,635,2023,684
End of Life,1.0,1.0,635,2023,684
IMMUNO,5.0,8.0,636,2023,684
Virology,1.0,1.0,636,2023,684
BIOCHEM,0.0,1.0,637,2023,684
CASE,2.0,2.0,637,2023,684
EBM,0.0,2.0,637,2023,684
MICRO,2.0,3.0,637,2023,684
PATH,8.0,15.0,637,2023,684
PHARM,1.0,1.0,637,2023,684
Anti-hypertensive,2.0,2.0,639,2023,684
CARDIO,2.0,2.0,639,2023,684
Cardiovascular,3.0,3.0,639,2023,684
Neoplasm,0.0,2.0,639,2023,684
PATH,2.0,7.0,639,2023,684
PHARM,11.0,13.0,639,2023,684
PHYSIO,2.0,3.0,639,2023,684
Renal,3.0,7.0,639,2023,684
ANAT,4.5,6.0,631,2022,870
Anemia,2.0,2.0,631,2022,870
BIOCHEM,18.0,18.0,631,2022,870
BODY and HLTH SYS,31.0,32.0,631,2022,870
CASE,4.0,4.0,631,2022,870
CELL BIO,35.0,37.0,631,2022,870
CELLS and TISS,61.5,65.0,631,2022,870
DEV,8.0,8.0,631,2022,870
Diagnosis,1.0,1.0,631,2022,870
Diversity,1.0,1.0,631,2022,870
ETHICS,5.0,5.0,631,2022,870
GEN,21.0,24.0,631,2022,870
HB,2.0,2.0,631,2022,870
HEME,2.0,2.0,631,2022,870
HISTO,13.0,13.0,631,2022,870
MOL BIOL,6.0,6.0,631,2022,870
MOLEC and COMP,66.0,71.0,631,2022,870
Nerve,4.0,4.0,631,2022,870
NUTR,2.0,2.0,631,2022,870
PATH,5.0,6.0,631,2022,870
PHARM,19.0,22.0,631,2022,870
Toolkit,1.0,1.0,631,2022,870
ANAT,10.75,11.0,632,2022,870
BIOCHEM,12.0,15.0,632,2022,870
Biostats,6.0,7.0,632,2022,870
CARDIO,123.17,130.0,632,2022,870
CASE,4.0,5.0,632,2022,870
ETHICS,0.0,1.0,632,2022,870
HISTO,28.33,31.0,632,2022,870
NUTR,1.0,1.0,632,2022,870
PHARM,1.0,2.0,632,2022,870
PHYSIO,32.0,37.0,632,2022,870
RADIOLOGY,1.75,2.0,632,2022,870
Renal,1.0,1.0,632,2022,870
CASE,6.0,7.0,633,2023,870
HISTO,1.0,1.0,633,2023,870
ANAT,1.0,1.0,634,2023,870
CASE,15.0,16.0,634,2023,870
ETHICS,2.0,2.0,634,2023,870
Functions & Processes,1.0,1.0,634,2023,870
HISTO,1.0,1.0,634,2023,870
IMMUNO,3.0,3.0,634,2023,870
Inflammation,3.0,3.0,634,2023,870
MICRO,2.0,2.0,634,2023,870
ORTHO,2.0,2.0,634,2023,870
Pain,2.0,2.0,634,2023,870
PATH,3.0,3.0,634,2023,870
Sports Med,2.0,3.0,634,2023,870
CASE,9.0,9.0,635,2023,870
End of Life,1.0,1.0,635,2023,870
IMMUNO,7.0,8.0,636,2023,870
Virology,1.0,1.0,636,2023,870
BIOCHEM,1.0,1.0,637,2023,870
CASE,2.0,2.0,637,2023,870
EBM,2.0,2.0,637,2023,870
MICRO,3.0,3.0,637,2023,870
PATH,10.0,15.0,637,2023,870
PHARM,1.0,1.0,637,2023,870
Anti-hypertensive,2.0,2.0,639,2023,870
CARDIO,2.0,2.0,639,2023,870
Cardiovascular,2.0,3.0,639,2023,870
Neoplasm,2.0,2.0,639,2023,870
PATH,6.0,7.0,639,2023,870
PHARM,10.0,13.0,639,2023,870
PHYSIO,2.0,3.0,639,2023,870
Renal,5.0,7.0,639,2023,870
ANAT,5.0,6.0,631,2022,821
Anemia,2.0,2.0,631,2022,821
BIOCHEM,18.0,18.0,631,2022,821
BODY and HLTH SYS,26.0,32.0,631,2022,821
CASE,4.0,4.0,631,2022,821
CELL BIO,36.0,37.0,631,2022,821
CELLS and TISS,64.0,65.0,631,2022,821
DEV,8.0,8.0,631,2022,821
Diagnosis,1.0,1.0,631,2022,821
Diversity,1.0,1.0,631,2022,821
ETHICS,3.0,5.0,631,2022,821
GEN,24.0,24.0,631,2022,821
HB,2.0,2.0,631,2022,821
HEME,2.0,2.0,631,2022,821
HISTO,13.0,13.0,631,2022,821
MOL BIOL,6.0,6.0,631,2022,821
MOLEC and COMP,70.0,71.0,631,2022,821
Nerve,4.0,4.0,631,2022,821
NUTR,2.0,2.0,631,2022,821
PATH,5.0,6.0,631,2022,821
PHARM,20.0,22.0,631,2022,821
Toolkit,1.0,1.0,631,2022,821
ANAT,11.0,11.0,632,2022,821
BIOCHEM,15.0,15.0,632,2022,821
Biostats,7.0,7.0,632,2022,821
CARDIO,126.5,130.0,632,2022,821
CASE,4.0,5.0,632,2022,821
ETHICS,1.0,1.0,632,2022,821
HISTO,30.0,31.0,632,2022,821
NUTR,0.0,1.0,632,2022,821
PHARM,2.0,2.0,632,2022,821
PHYSIO,36.0,37.0,632,2022,821
RADIOLOGY,2.0,2.0,632,2022,821
Renal,1.0,1.0,632,2022,821
CASE,7.0,7.0,633,2023,821
HISTO,1.0,1.0,633,2023,821
ANAT,1.0,1.0,634,2023,821
CASE,16.0,16.0,634,2023,821
ETHICS,1.0,2.0,634,2023,821
Functions & Processes,0.0,1.0,634,2023,821
HISTO,1.0,1.0,634,2023,821
IMMUNO,2.0,3.0,634,2023,821
Inflammation,1.0,3.0,634,2023,821
MICRO,1.0,2.0,634,2023,821
ORTHO,2.0,2.0,634,2023,821
Pain,2.0,2.0,634,2023,821
PATH,1.0,3.0,634,2023,821
Sports Med,3.0,3.0,634,2023,821
CASE,7.0,9.0,635,2023,821
End of Life,1.0,1.0,635,2023,821
IMMUNO,7.0,8.0,636,2023,821
Virology,1.0,1.0,636,2023,821
BIOCHEM,1.0,1.0,637,2023,821
CASE,2.0,2.0,637,2023,821
EBM,2.0,2.0,637,2023,821
MICRO,3.0,3.0,637,2023,821
PATH,7.0,15.0,637,2023,821
PHARM,1.0,1.0,637,2023,821
Anti-hypertensive,2.0,2.0,639,2023,821
CARDIO,2.0,2.0,639,2023,821
Cardiovascular,3.0,3.0,639,2023,821
Neoplasm,2.0,2.0,639,2023,821
PATH,7.0,7.0,639,2023,821
PHARM,12.0,13.0,639,2023,821
PHYSIO,3.0,3.0,639,2023,821
Renal,7.0,7.0,639,2023,821
ANAT,1.5,6.0,631,2022,357
Anemia,2.0,2.0,631,2022,357
BIOCHEM,13.0,18.0,631,2022,357
BODY and HLTH SYS,23.0,32.0,631,2022,357
CASE,3.0,4.0,631,2022,357
CELL BIO,28.0,37.0,631,2022,357
CELLS and TISS,47.5,65.0,631,2022,357
DEV,5.0,8.0,631,2022,357
Diagnosis,1.0,1.0,631,2022,357
Diversity,1.0,1.0,631,2022,357
ETHICS,5.0,5.0,631,2022,357
GEN,17.0,24.0,631,2022,357
HB,2.0,2.0,631,2022,357
HEME,2.0,2.0,631,2022,357
HISTO,11.0,13.0,631,2022,357
MOL BIOL,5.0,6.0,631,2022,357
MOLEC and COMP,50.0,71.0,631,2022,357
Nerve,3.0,4.0,631,2022,357
NUTR,1.0,2.0,631,2022,357
PATH,4.0,6.0,631,2022,357
PHARM,12.0,22.0,631,2022,357
Toolkit,1.0,1.0,631,2022,357
ANAT,8.5,11.0,632,2022,357
BIOCHEM,13.0,15.0,632,2022,357
Biostats,4.0,7.0,632,2022,357
CARDIO,91.67,130.0,632,2022,357
CASE,1.0,5.0,632,2022,357
ETHICS,0.0,1.0,632,2022,357
HISTO,24.0,31.0,632,2022,357
NUTR,1.0,1.0,632,2022,357
PHARM,0.0,2.0,632,2022,357
PHYSIO,25.83,37.0,632,2022,357
RADIOLOGY,1.5,2.0,632,2022,357
Renal,1.0,1.0,632,2022,357
CASE,5.0,6.0,633,2023,357
HISTO,,,633,2023,357
ANAT,1.0,1.0,634,2023,357
CASE,13.0,16.0,634,2023,357
ETHICS,2.0,2.0,634,2023,357
Functions & Processes,1.0,1.0,634,2023,357
HISTO,1.0,1.0,634,2023,357
IMMUNO,3.0,3.0,634,2023,357
Inflammation,2.0,3.0,634,2023,357
MICRO,2.0,2.0,634,2023,357
ORTHO,2.0,2.0,634,2023,357
Pain,1.67,2.0,634,2023,357
PATH,2.0,3.0,634,2023,357
Sports Med,3.0,3.0,634,2023,357
CASE,6.0,9.0,635,2023,357
End of Life,1.0,1.0,635,2023,357
IMMUNO,7.0,8.0,636,2023,357
Virology,1.0,1.0,636,2023,357
BIOCHEM,1.0,1.0,637,2023,357
CASE,2.0,2.0,637,2023,357
EBM,1.0,2.0,637,2023,357
MICRO,3.0,3.0,637,2023,357
PATH,4.0,15.0,637,2023,357
PHARM,0.0,1.0,637,2023,357
Anti-hypertensive,2.0,2.0,639,2023,357
CARDIO,1.0,2.0,639,2023,357
Cardiovascular,2.0,3.0,639,2023,357
Neoplasm,1.0,2.0,639,2023,357
PATH,4.0,7.0,639,2023,357
PHARM,9.0,13.0,639,2023,357
PHYSIO,3.0,3.0,639,2023,357
Renal,5.0,7.0,639,2023,357
ANAT,3.0,6.0,631,2022,260
Anemia,2.0,2.0,631,2022,260
BIOCHEM,13.0,18.0,631,2022,260
BODY and HLTH SYS,26.0,32.0,631,2022,260
CASE,2.0,4.0,631,2022,260
CELL BIO,26.5,37.0,631,2022,260
CELLS and TISS,45.5,65.0,631,2022,260
DEV,4.0,8.0,631,2022,260
Diagnosis,1.0,1.0,631,2022,260
Diversity,1.0,1.0,631,2022,260
ETHICS,5.0,5.0,631,2022,260
GEN,18.0,24.0,631,2022,260
HB,2.0,2.0,631,2022,260
HEME,1.0,2.0,631,2022,260
HISTO,9.0,13.0,631,2022,260
MOL BIOL,5.0,6.0,631,2022,260
MOLEC and COMP,51.75,71.0,631,2022,260
Nerve,3.0,4.0,631,2022,260
NUTR,2.0,2.0,631,2022,260
PATH,5.0,6.0,631,2022,260
PHARM,14.0,22.0,631,2022,260
Toolkit,1.0,1.0,631,2022,260
ANAT,7.75,11.0,632,2022,260
BIOCHEM,14.0,15.0,632,2022,260
Biostats,5.0,7.0,632,2022,260
CARDIO,102.17,130.0,632,2022,260
CASE,3.0,5.0,632,2022,260
ETHICS,1.0,1.0,632,2022,260
HISTO,19.5,31.0,632,2022,260
NUTR,0.0,1.0,632,2022,260
PHARM,1.0,2.0,632,2022,260
PHYSIO,28.08,37.0,632,2022,260
RADIOLOGY,0.75,2.0,632,2022,260
Renal,0.0,1.0,632,2022,260
CASE,6.0,7.0,633,2023,260
HISTO,0.0,1.0,633,2023,260
ANAT,1.0,1.0,634,2023,260
CASE,14.0,16.0,634,2023,260
ETHICS,2.0,2.0,634,2023,260
Functions & Processes,1.0,1.0,634,2023,260
HISTO,0.0,1.0,634,2023,260
IMMUNO,1.0,3.0,634,2023,260
Inflammation,2.0,3.0,634,2023,260
MICRO,1.0,2.0,634,2023,260
ORTHO,0.0,2.0,634,2023,260
Pain,2.0,2.0,634,2023,260
PATH,2.0,3.0,634,2023,260
Sports Med,2.0,3.0,634,2023,260
CASE,6.0,9.0,635,2023,260
End of Life,1.0,1.0,635,2023,260
IMMUNO,4.0,8.0,636,2023,260
Virology,0.0,1.0,636,2023,260
BIOCHEM,1.0,1.0,637,2023,260
CASE,2.0,2.0,637,2023,260
EBM,2.0,2.0,637,2023,260
MICRO,3.0,3.0,637,2023,260
PATH,7.0,15.0,637,2023,260
PHARM,0.0,1.0,637,2023,260
Anti-hypertensive,1.0,2.0,639,2023,260
CARDIO,1.0,2.0,639,2023,260
Cardiovascular,3.0,3.0,639,2023,260
Neoplasm,1.0,2.0,639,2023,260
PATH,5.0,7.0,639,2023,260
PHARM,7.0,13.0,639,2023,260
PHYSIO,3.0,3.0,639,2023,260
Renal,6.0,7.0,639,2023,260
ANAT,4.5,6.0,631,2022,203
Anemia,2.0,2.0,631,2022,203
BIOCHEM,18.0,18.0,631,2022,203
BODY and HLTH SYS,29.0,32.0,631,2022,203
CASE,4.0,4.0,631,2022,203
CELL BIO,36.0,37.0,631,2022,203
CELLS and TISS,61.5,65.0,631,2022,203
DEV,8.0,8.0,631,2022,203
Diagnosis,1.0,1.0,631,2022,203
Diversity,1.0,1.0,631,2022,203
ETHICS,5.0,5.0,631,2022,203
GEN,23.0,24.0,631,2022,203
HB,2.0,2.0,631,2022,203
HEME,2.0,2.0,631,2022,203
HISTO,13.0,13.0,631,2022,203
MOL BIOL,6.0,6.0,631,2022,203
MOLEC and COMP,68.0,71.0,631,2022,203
Nerve,4.0,4.0,631,2022,203
NUTR,1.0,2.0,631,2022,203
PATH,4.0,6.0,631,2022,203
PHARM,19.0,22.0,631,2022,203
Toolkit,1.0,1.0,631,2022,203
ANAT,10.0,11.0,632,2022,203
BIOCHEM,15.0,15.0,632,2022,203
Biostats,6.0,7.0,632,2022,203
CARDIO,126.5,130.0,632,2022,203
CASE,2.0,5.0,632,2022,203
ETHICS,0.0,1.0,632,2022,203
HISTO,29.67,31.0,632,2022,203
NUTR,0.0,1.0,632,2022,203
PHARM,2.0,2.0,632,2022,203
PHYSIO,33.75,37.0,632,2022,203
RADIOLOGY,2.0,2.0,632,2022,203
Renal,1.0,1.0,632,2022,203
CASE,6.0,7.0,633,2023,203
HISTO,1.0,1.0,633,2023,203
ANAT,1.0,1.0,634,2023,203
CASE,16.0,16.0,634,2023,203
ETHICS,2.0,2.0,634,2023,203
Functions & Processes,1.0,1.0,634,2023,203
HISTO,1.0,1.0,634,2023,203
IMMUNO,3.0,3.0,634,2023,203
Inflammation,3.0,3.0,634,2023,203
MICRO,2.0,2.0,634,2023,203
ORTHO,2.0,2.0,634,2023,203
Pain,2.0,2.0,634,2023,203
PATH,3.0,3.0,634,2023,203
Sports Med,2.0,3.0,634,2023,203
CASE,6.0,9.0,635,2023,203
End of Life,1.0,1.0,635,2023,203
IMMUNO,7.0,8.0,636,2023,203
Virology,1.0,1.0,636,2023,203
BIOCHEM,1.0,1.0,637,2023,203
CASE,2.0,2.0,637,2023,203
EBM,2.0,2.0,637,2023,203
MICRO,3.0,3.0,637,2023,203
PATH,7.0,15.0,637,2023,203
PHARM,1.0,1.0,637,2023,203
Anti-hypertensive,2.0,2.0,639,2023,203
CARDIO,2.0,2.0,639,2023,203
Cardiovascular,3.0,3.0,639,2023,203
Neoplasm,1.0,2.0,639,2023,203
PATH,5.0,7.0,639,2023,203
PHARM,13.0,13.0,639,2023,203
PHYSIO,1.0,3.0,639,2023,203
Renal,6.0,7.0,639,2023,203
ANAT,5.0,6.0,631,2022,592
Anemia,2.0,2.0,631,2022,592
BIOCHEM,17.0,18.0,631,2022,592
BODY and HLTH SYS,28.0,32.0,631,2022,592
CASE,3.0,4.0,631,2022,592
CELL BIO,34.0,37.0,631,2022,592
CELLS and TISS,55.0,65.0,631,2022,592
DEV,6.0,8.0,631,2022,592
Diagnosis,1.0,1.0,631,2022,592
Diversity,1.0,1.0,631,2022,592
ETHICS,4.0,5.0,631,2022,592
GEN,22.0,24.0,631,2022,592
HB,2.0,2.0,631,2022,592
HEME,2.0,2.0,631,2022,592
HISTO,10.0,13.0,631,2022,592
MOL BIOL,5.0,6.0,631,2022,592
MOLEC and COMP,65.0,71.0,631,2022,592
Nerve,3.0,4.0,631,2022,592
NUTR,2.0,2.0,631,2022,592
PATH,4.0,6.0,631,2022,592
